label,ADJ,ADP,ADV,AUX,CONJ,CCONJ,DET,INTJ,NOUN,NUM,PART,PRON,PROPN,PUNCT,SCONJ,SYM,VERB,X,SPACE,length
1,62,37,24,24,0,22,71,0,91,11,5,15,38,70,11,0,36,0,21,502
1,100,88,40,40,0,24,135,0,213,11,26,35,40,154,16,0,107,1,41,1003
1,132,159,79,98,0,46,212,3,352,13,51,85,82,200,44,0,165,1,73,1639
1,81,102,85,51,0,46,116,1,175,9,30,66,48,142,38,0,112,1,27,1081
1,78,61,47,38,0,29,98,0,142,10,22,65,25,113,16,1,96,1,38,812
1,145,151,107,92,0,50,212,5,289,9,48,128,87,221,44,0,180,2,48,1697
1,65,63,47,35,0,36,97,0,155,5,21,36,24,121,25,1,80,0,19,758
1,76,94,39,33,0,37,112,2,200,7,12,26,104,162,25,0,103,0,46,989
1,41,53,39,33,0,12,66,0,98,8,14,22,39,63,10,0,61,0,41,540
1,36,51,13,20,0,23,63,0,86,4,10,20,77,81,14,0,54,0,18,524
1,41,71,30,40,0,29,113,1,173,5,17,63,38,87,22,1,105,0,27,808
1,62,87,23,40,0,18,98,0,126,8,33,26,72,74,11,1,76,1,33,736
1,75,126,72,66,0,48,172,6,235,11,29,78,82,179,22,0,148,0,58,1310
1,28,54,37,22,0,15,65,0,86,7,7,24,37,66,12,0,44,0,20,492
1,117,96,51,47,0,43,132,3,232,9,22,39,74,235,15,1,99,0,55,1113
1,72,107,73,58,0,43,163,7,218,28,28,51,33,210,15,0,88,1,44,1142
1,29,40,33,34,0,10,54,0,68,3,11,36,28,59,13,1,44,0,24,452
1,63,48,51,31,0,34,70,0,105,0,21,32,52,76,16,0,74,0,20,654
1,28,42,43,22,0,20,48,2,90,4,27,28,31,81,11,0,62,0,21,518
1,48,70,30,32,0,29,91,0,140,3,24,16,63,83,11,0,76,0,35,699
1,38,31,26,31,0,18,54,0,84,3,10,20,17,68,9,0,45,0,25,440
1,78,77,49,62,0,32,111,5,202,17,36,48,58,104,23,0,106,0,40,957
1,68,68,36,29,0,23,92,0,154,9,23,22,59,118,14,1,76,0,28,761
1,69,55,32,26,0,16,77,0,105,3,17,48,21,100,14,0,70,0,29,614
1,45,39,29,30,0,21,69,2,98,6,14,39,18,82,6,0,69,1,28,562
1,51,68,48,42,0,31,101,6,119,8,26,62,21,134,20,0,105,1,40,819
1,75,100,68,76,0,38,160,2,178,6,32,51,19,83,21,0,98,0,44,1001
1,127,125,38,33,0,29,114,0,257,7,25,28,55,122,20,1,91,0,35,1046
1,164,200,108,103,0,85,257,2,423,13,41,153,74,333,60,1,234,3,112,2203
1,24,18,18,23,0,11,26,0,33,3,10,29,6,36,7,0,37,0,16,276
1,93,110,88,62,0,54,149,0,249,15,37,65,81,209,35,2,128,0,39,1325
1,56,67,59,49,0,27,95,1,129,5,22,50,43,140,11,0,96,0,28,814
1,102,129,87,53,0,57,155,0,232,25,42,45,91,174,27,0,129,0,37,1268
1,81,104,48,33,0,39,110,0,193,19,18,36,67,146,23,3,102,3,51,995
1,42,61,39,33,0,17,74,2,118,11,20,29,30,69,11,0,74,1,21,605
1,67,70,40,38,0,25,98,0,123,4,25,33,88,88,17,0,76,0,35,780
1,129,153,77,98,0,61,198,2,315,15,51,88,58,180,27,0,155,0,46,1530
1,74,82,56,55,0,24,108,1,169,10,21,55,40,125,15,4,105,0,53,913
1,41,53,24,14,0,15,56,0,110,5,11,7,29,51,6,0,37,0,16,451
1,152,151,129,90,0,57,156,1,250,13,41,97,125,308,40,1,155,0,59,1667
1,39,47,26,23,0,17,66,0,104,2,10,16,23,63,8,0,32,0,20,458
1,35,42,17,20,0,12,47,0,87,6,28,17,38,60,12,0,48,1,21,439
1,35,39,40,24,0,13,63,0,86,2,13,20,33,62,9,0,45,0,21,459
1,60,79,52,28,0,26,90,2,141,5,13,37,6,88,14,1,78,0,24,702
1,47,85,47,33,0,21,95,0,122,9,25,20,54,96,14,0,92,0,30,749
1,67,99,46,44,0,33,130,1,182,8,38,48,47,118,19,1,117,1,43,969
1,86,99,45,46,0,40,132,2,226,16,24,57,87,161,15,1,121,0,47,1128
1,104,103,28,33,0,33,126,0,224,10,26,24,40,121,22,0,103,2,34,974
1,35,47,23,29,0,14,67,0,102,8,14,31,19,52,15,0,54,0,25,492
1,41,55,21,40,0,20,66,1,90,4,19,32,35,62,6,0,49,0,27,528
1,25,21,18,17,0,15,33,0,49,3,13,12,32,46,6,0,24,0,14,306
1,50,71,41,36,0,26,97,1,149,23,25,55,46,102,13,1,85,0,31,788
1,78,80,63,39,0,42,98,1,132,10,23,46,25,110,22,0,99,0,26,853
1,46,90,44,52,0,20,114,1,157,8,32,45,70,135,18,32,94,3,47,945
1,43,54,33,23,0,22,72,1,111,4,15,16,33,87,10,0,58,0,21,576
1,63,57,44,50,0,31,89,0,121,7,30,49,38,82,17,0,73,0,36,726
1,59,52,29,44,0,21,77,0,144,0,26,48,43,104,25,0,74,0,27,714
1,64,76,47,26,0,25,88,0,139,5,24,37,60,92,16,0,99,0,31,769
1,49,48,34,42,0,12,65,0,111,3,25,31,43,110,16,1,66,0,25,615
1,86,94,54,44,0,22,127,2,215,11,30,36,61,196,14,3,121,0,52,1033
1,45,48,33,33,0,17,80,1,100,8,18,45,28,75,20,0,84,1,33,623
1,35,50,19,14,0,25,57,0,95,3,6,14,73,72,11,0,41,0,16,493
1,49,57,31,24,0,20,77,0,135,1,14,15,28,59,10,0,58,0,22,555
1,93,93,77,64,0,41,144,4,217,4,40,65,67,172,17,4,118,0,56,1154
1,88,109,70,80,0,48,127,6,187,3,32,88,65,210,25,0,98,4,43,1181
1,79,72,50,57,0,35,95,2,130,24,38,46,75,151,22,0,90,0,44,944
1,26,22,16,18,0,14,40,1,56,3,5,21,8,40,2,0,23,1,15,289
1,102,102,35,53,0,38,116,0,177,21,19,41,39,127,9,0,77,0,47,920
1,109,114,104,87,0,57,168,1,243,15,32,110,51,222,38,0,135,0,56,1439
1,103,123,120,107,0,52,162,1,243,9,45,101,97,226,35,1,201,0,97,1592
1,42,65,32,31,0,21,85,0,115,7,23,28,55,74,5,0,57,0,35,627
1,48,63,19,25,0,17,61,0,110,7,20,28,38,69,15,0,49,0,23,539
1,69,66,41,36,0,18,106,2,141,8,36,44,55,118,22,0,106,0,40,842
1,81,87,37,41,0,22,114,0,197,2,28,34,79,132,13,0,84,0,44,891
1,73,101,44,61,0,49,133,1,203,14,31,69,48,155,26,0,104,0,40,1063
1,99,89,38,58,0,40,125,0,192,9,21,45,44,139,22,0,82,0,42,972
1,56,57,22,18,0,9,73,0,110,2,16,25,27,63,8,1,74,0,25,531
1,58,37,19,23,0,24,52,0,78,3,13,20,40,46,7,0,32,0,22,436
1,44,60,31,30,0,29,66,2,125,8,16,25,46,72,17,1,48,0,25,587
1,112,111,70,37,0,38,165,3,276,8,31,37,116,202,27,0,129,0,48,1321
1,99,122,74,69,0,53,148,0,230,9,48,71,57,123,46,1,152,1,42,1249
1,39,57,47,38,0,18,82,0,119,3,20,50,21,85,20,0,73,0,25,652
1,75,92,36,25,0,13,121,0,184,7,18,28,73,103,26,0,102,0,37,885
1,54,73,18,32,0,22,92,0,159,3,10,22,30,71,22,0,63,0,29,658
1,50,61,39,41,0,28,77,1,125,10,27,48,86,103,22,1,76,0,35,765
1,75,68,29,37,0,24,105,0,155,5,16,28,29,136,13,0,58,2,43,752
1,46,63,40,22,0,20,92,1,136,10,11,34,16,65,11,0,69,0,26,620
1,40,50,35,36,0,11,74,0,88,1,8,27,24,65,18,0,57,0,24,532
1,77,111,64,57,0,41,146,3,217,6,39,56,80,142,30,0,112,0,49,1139
1,49,42,35,28,0,10,57,1,88,7,12,24,23,79,5,0,38,0,26,477
1,29,34,48,22,0,18,57,0,84,2,10,23,24,80,14,0,59,1,22,473
1,51,39,24,28,0,30,54,1,106,7,14,14,58,91,13,0,57,0,28,571
1,106,96,63,58,0,35,124,0,206,14,26,53,78,188,23,3,106,0,39,1130
1,107,103,104,82,0,56,138,6,196,21,41,89,58,210,39,2,121,0,45,1309
1,44,42,22,25,0,20,58,0,91,7,6,18,32,62,10,0,49,0,24,462
1,80,83,42,43,0,39,113,0,208,6,18,33,47,129,18,0,101,0,40,944
1,97,110,121,67,0,52,146,0,217,18,38,54,47,170,36,2,129,1,29,1263
1,47,55,34,41,0,21,65,0,98,20,10,41,46,73,5,2,65,0,28,588
1,76,91,39,23,0,20,118,0,172,0,15,20,46,111,8,0,84,2,34,805
1,69,75,44,59,0,34,102,3,151,5,38,62,56,141,13,0,103,0,55,913
1,22,25,17,22,0,7,38,0,46,1,7,21,7,49,7,0,28,0,15,275
1,41,37,17,28,0,14,54,0,73,4,10,35,20,40,15,0,36,0,25,416
1,54,83,49,33,0,12,71,1,142,4,16,46,71,129,10,0,81,0,31,768
1,46,27,18,11,0,6,37,0,60,2,8,12,16,37,8,0,30,0,13,306
1,99,101,69,62,0,39,154,0,234,1,42,48,60,173,39,0,141,0,40,1221
1,49,47,32,15,0,24,55,0,98,3,10,20,50,65,18,0,50,0,28,523
1,71,65,40,45,0,30,105,1,171,5,23,31,66,139,20,0,74,4,27,852
1,49,58,16,20,0,14,59,1,105,7,14,15,67,73,13,0,58,1,25,557
1,143,130,66,38,0,42,145,0,251,11,25,34,81,161,26,0,102,0,41,1219
1,71,74,52,52,0,22,97,2,141,10,18,46,53,135,14,0,84,0,25,840
1,81,93,44,50,0,26,123,0,177,14,19,37,40,109,22,0,89,0,39,892
1,59,78,35,19,0,17,80,0,131,7,20,18,58,79,12,1,65,0,24,656
1,28,43,30,22,0,9,45,3,75,6,8,22,8,54,7,0,45,0,18,384
1,73,87,29,45,0,18,113,0,168,9,28,32,75,119,15,0,76,0,50,861
1,127,130,93,92,0,74,212,1,281,12,52,107,47,195,31,2,183,2,69,1594
1,130,138,111,83,0,55,185,5,215,8,32,112,72,268,46,0,154,14,48,1587
1,39,52,33,17,0,17,65,0,107,12,4,16,41,78,8,0,36,1,18,522
1,78,64,35,47,0,25,94,1,120,3,24,32,79,97,18,2,66,0,29,744
1,42,43,37,23,0,12,62,0,103,4,16,20,38,65,21,0,62,1,29,535
1,65,114,36,36,0,32,114,0,197,34,19,36,71,157,18,0,100,1,31,998
1,41,39,37,31,0,18,54,1,92,5,15,32,27,61,11,0,58,0,24,501
1,165,198,134,103,0,85,280,0,392,5,56,99,93,270,52,1,196,0,46,2044
1,29,20,11,22,0,12,43,0,61,1,3,14,25,41,3,1,31,0,18,313
1,50,66,19,25,0,23,63,0,149,6,13,28,66,95,11,0,56,0,34,663
1,68,65,63,44,0,34,98,0,151,8,15,42,32,174,9,0,84,0,45,856
1,94,107,86,88,0,32,137,5,209,6,53,113,88,238,26,1,151,0,64,1375
1,32,37,21,31,0,16,47,1,65,2,9,34,11,63,5,0,41,0,25,404
1,85,77,58,32,0,23,93,1,163,9,30,29,53,134,17,0,92,1,32,840
1,79,103,51,43,0,25,150,1,210,6,28,39,33,103,25,0,122,1,27,996
1,33,44,24,40,0,21,72,1,133,11,17,23,16,77,10,0,61,0,32,563
1,51,67,47,50,0,15,85,0,116,5,31,42,22,73,18,1,80,1,20,661
1,59,71,30,23,0,17,97,1,140,4,23,37,38,89,18,1,84,0,31,709
1,75,90,81,71,0,24,143,0,191,10,40,61,55,104,32,1,125,0,42,1075
1,40,63,36,26,0,21,75,0,120,11,13,37,44,88,11,1,76,0,18,628
1,70,103,43,35,0,37,131,1,209,15,24,23,103,141,17,1,91,1,37,1018
1,25,43,16,16,0,17,63,1,96,3,13,12,43,66,4,0,59,0,22,462
1,41,60,34,57,0,21,82,2,107,5,19,86,39,100,17,0,88,0,43,729
1,80,93,62,51,0,27,129,0,172,10,26,50,26,85,27,0,86,0,38,917
1,53,60,31,33,0,23,81,0,138,7,21,27,61,105,16,2,75,0,34,687
1,70,73,55,46,0,28,89,0,138,4,18,36,68,93,18,0,66,0,29,775
1,26,28,13,8,0,6,34,1,53,6,8,8,18,43,5,1,16,1,12,266
1,99,144,99,80,0,50,211,2,253,28,38,69,56,188,26,0,163,0,70,1479
1,37,36,16,15,0,15,36,0,63,4,10,14,38,60,3,1,27,2,11,347
1,86,80,45,40,0,33,120,0,177,7,19,37,48,94,28,0,94,0,38,901
1,97,88,68,70,0,54,144,0,207,10,40,80,51,164,29,0,140,0,62,1207
1,82,78,58,59,0,36,112,4,179,18,22,41,38,149,13,2,92,0,43,958
1,45,57,25,19,0,13,59,0,102,11,15,9,28,50,12,0,39,0,17,471
1,66,77,40,29,0,25,88,0,161,3,16,41,40,95,15,1,88,1,23,732
1,50,38,24,26,0,14,60,0,98,4,10,17,25,54,9,0,43,2,27,464
1,96,108,81,75,0,42,116,0,182,15,45,64,64,200,29,0,121,0,31,1192
1,71,63,54,62,0,32,88,2,131,9,22,41,42,102,18,0,82,0,42,791
1,26,36,20,19,0,20,47,6,76,1,14,24,33,63,7,0,41,0,18,414
1,23,30,17,16,0,13,46,0,65,3,16,12,36,59,3,0,29,0,14,358
1,43,35,16,25,0,22,54,0,86,1,13,22,68,59,16,0,51,1,21,495
1,68,71,37,33,0,29,82,2,136,12,18,30,69,106,15,1,77,0,34,734
1,43,79,48,36,0,27,88,1,114,5,29,67,59,99,28,0,114,0,43,812
1,75,91,64,32,0,31,113,2,184,8,23,52,76,198,25,0,96,0,43,1023
1,57,47,33,43,0,26,79,0,126,2,13,39,38,99,13,1,57,0,27,646
1,44,49,28,37,0,14,66,0,83,6,17,30,35,71,14,0,50,1,20,534
1,64,75,57,35,0,22,91,4,167,6,20,22,35,94,13,0,73,1,32,748
1,89,98,63,41,0,25,137,1,219,10,40,56,41,122,21,0,114,0,50,1059
1,47,77,41,38,0,24,102,0,159,3,23,66,49,88,20,0,108,0,31,810
1,62,96,55,49,0,27,115,1,140,5,25,61,57,110,14,0,115,0,36,908
1,63,63,44,29,0,26,79,0,135,13,18,37,62,126,14,0,84,2,38,758
1,76,69,25,27,0,23,70,0,198,10,13,17,46,100,13,1,78,0,28,733
1,56,71,62,56,0,25,98,0,146,15,31,49,26,127,21,0,91,0,39,836
1,32,34,15,8,0,3,35,2,57,2,3,14,11,32,8,0,34,0,16,280
1,22,16,14,9,0,8,23,0,31,2,7,5,12,18,5,0,21,0,5,187
1,58,48,36,26,0,27,71,1,124,7,30,25,53,106,12,1,58,0,23,631
1,82,88,39,44,0,35,115,1,179,9,23,35,74,136,26,2,97,0,39,945
1,44,58,25,26,0,18,69,0,122,2,13,12,35,63,8,0,44,0,19,515
1,108,63,46,43,0,40,114,0,161,5,22,39,49,149,15,0,72,2,43,908
1,129,127,112,93,0,53,221,1,363,10,51,79,74,268,37,0,172,0,96,1742
1,39,28,11,10,0,7,34,1,68,5,8,12,40,63,6,0,25,0,12,332
1,63,67,32,36,0,27,89,0,154,4,14,35,36,131,19,0,70,0,40,712
1,50,47,37,43,0,31,100,0,134,0,21,45,14,70,21,0,83,0,40,676
1,87,85,47,56,0,29,117,0,162,6,25,49,44,110,20,3,74,0,31,888
1,188,155,69,58,0,59,115,1,350,12,42,33,96,173,38,0,153,0,58,1514
1,69,58,33,40,0,20,93,0,139,9,24,44,60,98,23,1,83,0,39,772
1,27,25,16,18,0,9,45,0,56,5,12,14,15,47,7,1,33,0,17,319
1,44,51,27,26,0,17,90,0,111,4,11,27,12,69,9,1,57,0,18,539
1,56,87,67,40,0,26,98,2,135,6,31,73,23,122,18,0,110,0,40,865
1,82,89,56,48,0,20,109,1,162,2,31,68,42,136,29,0,99,3,39,914
1,99,96,45,47,0,31,130,0,190,5,32,54,48,116,19,0,92,0,36,975
1,81,75,79,63,0,36,136,1,168,9,36,58,74,101,24,0,100,2,57,1030
1,32,27,26,23,0,11,44,2,54,3,5,16,17,44,6,0,33,0,17,322
1,52,70,30,45,0,20,96,1,126,3,20,30,18,57,18,0,62,0,33,634
1,77,121,55,74,0,45,163,0,207,11,36,87,43,112,23,0,145,0,45,1180
1,111,107,100,87,0,42,149,5,192,18,30,83,65,237,44,0,93,1,45,1298
1,64,58,57,46,0,26,94,0,143,5,18,47,24,78,19,0,69,1,29,731
1,72,122,41,4,0,34,132,2,241,6,28,38,51,123,33,2,143,0,35,1040
1,26,16,12,11,0,10,32,0,44,2,2,8,23,44,5,0,20,0,10,251
1,100,160,117,87,0,49,184,1,294,12,52,70,69,180,33,0,166,0,57,1516
1,61,74,54,49,0,27,82,0,135,6,29,51,55,112,17,0,75,0,36,793
1,70,56,29,33,0,17,75,0,111,4,23,18,57,93,12,0,58,0,29,640
1,44,73,53,43,0,39,114,8,143,9,35,60,30,156,16,0,83,0,34,860
1,46,40,37,45,0,25,83,0,116,1,23,68,43,106,19,0,89,0,24,723
1,92,122,79,44,0,23,124,0,225,9,32,45,54,166,23,1,107,0,31,1079
1,89,65,43,27,0,28,95,1,178,4,20,16,42,109,10,1,68,1,29,749
1,98,118,65,63,0,25,147,1,209,7,23,55,47,133,26,1,102,1,48,1077
1,41,51,28,25,0,28,69,0,123,4,23,20,76,81,10,0,70,0,29,622
1,49,44,33,24,0,25,59,4,139,3,12,18,52,119,13,1,80,0,36,661
1,72,55,44,39,0,24,94,0,126,3,14,27,25,91,11,0,57,1,37,666
1,87,102,97,85,0,38,161,8,251,9,52,103,16,155,37,1,162,0,66,1329
1,87,79,47,44,0,33,91,0,180,3,21,35,51,120,24,0,83,0,37,871
1,36,41,29,35,0,16,53,3,91,10,11,39,26,73,13,0,55,0,28,510
1,38,61,30,28,0,13,74,0,99,8,14,34,31,91,8,0,57,0,22,556
1,56,51,79,47,0,17,77,4,132,8,32,42,31,143,18,1,92,0,40,783
1,73,84,58,55,0,36,123,0,175,9,28,56,28,119,15,0,84,0,46,917
1,39,38,23,22,0,12,66,1,89,3,17,19,35,76,12,0,52,0,22,493
1,158,152,69,30,0,55,120,0,293,15,24,22,69,147,27,0,117,0,40,1263
1,55,44,18,25,0,24,74,0,113,2,19,13,44,77,4,1,51,0,26,529
1,193,268,150,154,0,74,336,0,493,30,60,106,147,324,58,2,270,0,79,2570
1,58,87,28,39,0,33,116,1,185,10,17,37,56,114,16,1,87,0,34,842
1,51,60,22,23,0,23,79,0,136,8,19,18,46,91,13,0,64,1,23,631
1,47,77,49,30,0,13,82,0,118,2,14,28,30,90,17,0,71,0,32,653
1,36,31,17,31,0,17,64,1,85,3,11,24,14,58,11,0,44,0,26,435
1,87,94,61,74,0,36,122,0,198,6,37,49,56,164,32,0,100,2,48,1073
1,28,27,13,17,0,8,42,0,55,3,6,14,10,35,9,0,32,0,16,285
1,34,49,27,27,0,8,62,0,78,4,13,29,19,48,8,0,56,0,22,451
1,58,54,43,35,0,17,73,0,115,6,21,56,22,98,20,0,81,1,33,672
1,50,49,33,49,0,19,73,0,108,3,28,42,30,77,26,2,74,0,33,641
1,13,18,8,12,0,9,28,0,42,2,6,18,12,35,3,0,28,0,13,230
1,97,84,49,65,0,33,123,2,193,11,33,51,59,134,20,0,87,0,43,980
1,49,77,52,35,0,30,110,3,146,16,22,51,20,128,19,1,77,0,25,808
1,65,71,31,32,0,21,98,0,160,5,16,15,29,81,16,1,62,0,26,675
1,91,87,44,39,0,30,136,0,205,7,36,36,65,130,20,0,104,0,24,990
1,40,77,54,39,0,21,88,1,107,10,21,62,32,100,16,0,83,0,31,736
1,35,37,10,12,0,9,41,0,64,7,7,17,36,57,2,2,35,0,9,354
1,135,197,85,92,0,47,247,1,362,31,53,57,65,199,34,3,210,0,71,1765
1,24,23,6,8,0,7,24,0,51,3,4,11,17,46,3,1,23,0,15,229
1,36,68,23,26,0,16,83,0,116,4,12,25,38,76,10,0,64,0,25,585
1,44,33,35,28,0,21,68,0,82,9,10,11,16,66,9,0,38,0,28,456
1,39,25,29,29,0,20,58,0,68,3,13,19,39,65,6,0,50,0,30,453
1,76,92,40,33,0,23,124,0,202,6,11,36,86,148,17,1,111,0,40,966
1,56,58,38,31,0,26,64,0,133,2,23,20,54,123,10,0,63,0,24,652
1,43,33,39,34,0,12,49,1,83,3,10,34,52,81,11,0,40,0,31,508
1,86,90,61,66,0,23,151,0,204,12,37,78,68,158,36,0,117,1,64,1134
1,14,19,19,14,0,12,23,1,54,0,6,20,23,39,12,0,26,3,12,272
1,79,108,38,31,0,27,135,0,203,17,25,25,46,112,14,0,77,0,34,921
1,45,50,29,26,0,16,49,0,109,4,16,21,49,94,12,1,50,2,24,551
1,56,52,27,41,0,18,95,0,124,6,12,31,26,83,17,0,72,0,33,643
1,36,58,41,35,0,17,86,0,107,9,16,27,29,72,12,0,63,0,25,591
1,117,155,71,59,0,41,193,0,299,7,33,52,86,140,34,0,139,0,49,1377
1,75,76,34,32,0,17,88,1,122,10,16,31,37,98,16,0,62,1,31,681
1,30,51,17,33,0,29,66,0,84,3,21,51,46,77,17,2,73,0,23,572
1,88,80,39,48,0,42,115,0,164,12,36,50,61,106,23,2,86,0,30,917
1,58,87,56,43,0,33,124,0,156,5,25,43,49,142,26,0,91,0,36,934
1,67,67,61,47,0,38,92,2,126,14,18,57,35,78,16,3,82,0,33,787
1,176,197,89,88,0,71,250,0,391,7,61,80,87,308,40,2,192,0,80,1956
1,74,69,39,58,0,23,104,0,166,10,31,45,56,102,21,0,85,2,51,867
1,31,35,17,18,0,13,49,0,65,5,12,15,21,62,5,0,24,0,8,361
1,60,60,27,31,0,23,65,1,126,6,15,22,53,124,14,0,59,0,24,652
1,18,9,20,20,0,15,16,1,32,1,14,27,6,55,4,0,37,0,22,268
1,46,70,19,19,0,28,79,0,144,5,17,15,48,70,11,1,56,0,23,601
1,27,35,17,15,0,10,33,0,70,4,10,11,47,79,6,1,31,0,10,354
1,45,42,32,36,0,31,62,2,89,3,16,44,25,68,13,0,67,0,31,562
1,65,100,42,45,0,35,111,2,189,6,24,47,43,131,10,1,93,0,38,895
1,70,93,54,50,0,33,133,1,171,16,23,52,46,137,27,1,91,0,26,980
1,86,104,63,38,0,30,105,0,161,14,26,53,17,133,16,1,84,0,22,892
1,84,101,48,52,0,46,121,1,196,4,31,58,99,162,13,0,107,0,42,1060
1,87,75,47,60,0,26,102,0,144,6,33,54,56,119,28,0,81,1,39,880
1,72,82,53,53,0,30,101,0,166,11,26,43,63,133,23,0,89,0,41,919
1,45,66,52,38,0,17,92,1,132,4,25,59,7,95,12,0,97,1,34,709
1,72,66,38,39,0,17,104,0,160,4,18,38,43,114,17,0,78,0,29,790
1,64,54,53,48,0,19,89,2,129,5,24,41,28,102,18,0,85,1,44,728
1,25,37,35,30,0,11,63,2,83,10,15,32,24,50,13,0,49,0,28,472
1,26,21,22,14,0,8,41,0,50,4,13,17,24,40,5,0,32,0,15,311
1,34,49,24,15,0,15,54,0,113,8,9,10,56,69,11,0,41,1,18,483
1,65,80,41,39,0,22,88,1,130,10,36,35,76,108,10,0,78,0,23,776
1,39,60,41,31,0,22,70,2,137,4,10,42,48,110,9,0,64,1,30,649
1,83,82,75,40,0,39,105,2,163,16,22,63,26,143,21,0,92,0,32,927
1,73,48,52,62,0,35,84,0,129,4,32,49,46,97,22,1,73,5,32,782
1,98,118,82,68,0,39,157,3,236,7,48,64,92,174,40,0,149,3,56,1336
1,20,32,13,11,0,7,26,0,42,2,3,10,19,37,4,0,27,0,11,240
1,62,92,38,28,0,22,82,0,162,4,21,17,64,98,18,0,77,0,26,744
1,26,22,13,15,0,9,33,2,55,4,10,22,10,41,7,0,35,0,13,285
1,37,31,17,20,0,11,41,0,92,5,14,12,29,48,10,0,47,0,17,396
1,45,52,24,11,0,12,62,1,99,6,13,17,22,58,9,1,50,1,22,459
1,49,90,54,47,0,29,111,0,193,7,26,43,55,119,11,1,110,0,37,871
1,100,152,93,69,0,32,189,1,282,9,40,67,67,170,35,0,160,0,66,1443
1,66,68,43,34,0,22,101,0,172,4,23,47,55,116,13,0,92,0,45,834
1,35,41,33,19,0,8,36,0,57,7,18,32,29,60,7,0,42,0,15,403
1,98,112,66,52,0,31,158,0,217,20,19,50,42,166,26,4,108,1,45,1126
1,70,59,46,40,0,13,91,0,122,3,32,39,35,89,12,0,75,0,30,700
1,64,50,35,46,0,33,75,0,139,9,29,24,56,102,21,0,56,0,32,678
1,19,34,20,17,0,5,38,0,58,0,8,18,21,43,7,0,30,0,16,302
1,65,88,57,61,0,37,129,0,166,7,34,56,53,148,21,0,117,1,42,1000
1,98,80,31,39,0,37,142,0,189,7,24,27,34,144,22,0,99,0,38,961
1,35,44,24,16,0,13,48,1,87,1,7,6,31,76,10,0,38,1,17,435
1,53,55,47,30,0,28,73,0,107,8,13,29,24,77,12,0,72,0,28,612
1,39,45,19,19,0,17,48,0,100,6,18,16,49,60,9,1,41,0,20,460
1,69,66,40,44,0,26,92,1,148,10,31,25,20,75,8,0,80,2,46,727
1,25,23,25,17,0,9,39,0,55,5,9,18,15,72,10,0,27,0,12,341
1,34,50,21,26,0,21,54,0,108,5,19,29,49,76,7,1,65,0,20,530
1,106,73,53,46,0,44,94,0,164,4,24,47,80,187,15,0,91,0,54,1000
1,58,91,53,60,0,32,120,0,180,13,31,67,32,131,18,0,107,1,48,951
1,62,68,42,30,0,23,88,0,151,7,18,23,60,113,12,0,78,10,22,738
1,57,75,39,40,0,16,90,1,138,13,17,26,35,80,13,0,65,0,25,686
1,27,38,27,18,0,22,51,0,82,5,10,7,41,45,13,0,38,0,15,416
1,87,99,62,53,0,23,124,0,186,7,34,43,52,105,22,0,100,2,45,988
1,57,67,52,41,0,23,89,0,142,16,31,37,41,122,16,0,74,0,37,771
1,109,147,107,111,0,25,200,1,267,18,49,107,55,144,52,0,163,0,74,1526
1,52,48,39,27,0,14,79,0,103,4,8,21,14,85,10,0,53,0,22,540
1,21,23,12,11,0,11,30,0,69,1,14,10,24,49,4,0,33,0,14,298
1,83,71,59,39,0,23,97,1,135,7,16,44,47,135,16,0,91,5,38,851
1,56,70,36,32,0,23,88,1,135,6,25,23,60,91,15,0,81,0,26,719
1,98,121,59,61,0,49,168,0,218,8,31,84,49,166,27,1,126,0,45,1246
1,41,64,24,25,0,15,71,2,136,4,13,33,36,122,10,2,67,0,20,617
1,78,94,48,57,0,32,124,0,210,11,39,46,68,159,35,0,108,0,44,1042
1,30,53,23,25,0,15,61,0,97,13,21,20,51,91,12,0,73,0,24,565
1,16,18,8,3,0,11,18,0,43,1,5,7,21,23,2,2,19,0,9,183
1,55,75,25,47,0,27,81,0,143,9,24,31,60,113,20,1,79,0,25,748
1,35,44,34,20,0,15,64,1,91,8,15,26,19,59,11,0,47,1,18,476
1,109,121,109,89,0,62,180,2,234,12,44,97,66,204,42,0,149,0,42,1458
1,38,37,22,17,0,25,58,0,82,5,5,15,41,78,7,0,35,0,17,446
1,34,68,36,27,0,16,74,1,153,6,26,27,40,92,14,0,87,0,32,672
1,44,30,19,22,0,19,39,0,81,3,12,18,42,49,10,0,34,2,12,389
1,74,86,49,30,0,25,105,0,174,9,24,28,57,92,15,0,86,0,33,830
1,25,52,26,22,0,10,62,0,88,0,10,26,30,74,14,1,54,0,19,484
1,82,104,35,37,0,28,131,0,197,1,24,32,43,118,13,0,80,0,33,903
1,76,88,31,27,0,30,105,0,199,10,24,27,82,147,17,1,78,1,31,908
1,32,39,21,18,0,15,47,0,66,4,5,13,36,64,8,1,33,0,18,386
1,56,64,54,37,0,33,93,2,119,14,15,54,17,129,17,0,67,0,26,747
1,54,48,46,36,0,32,76,0,107,9,12,29,59,121,13,0,68,1,35,698
1,77,78,49,52,0,31,126,0,186,3,31,54,35,137,17,0,80,1,30,903
1,43,32,17,26,0,15,48,0,85,3,11,17,37,59,9,0,33,0,24,419
1,48,43,18,34,0,13,55,0,78,3,24,22,29,66,9,0,39,0,24,463
1,32,36,29,25,0,15,40,1,55,4,15,36,9,50,3,0,44,0,24,381
